"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
5.7792,0.00059536,0.0033644,0.66425,1062,-1.1918e-09,8.5406e-10,-4.2903e-11,1.21,0.89875,1.955e-05,1
