"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
3.1109,0.00062241,0.0055521,0.48758,1038.4,-2.7043e-09,-2.2117e-09,1.6954e-10,1.21,0.89875,1.955e-05,1
