"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
1.2596,0.0026142,0.0069792,0.31131,1018.3,2.7354e-12,7.2621e-11,-8.475e-11,1.21,0.89875,1.955e-05,1
