"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
3.7335,0.00060477,0.0054533,0.53177,1044,6.379e-11,-1.0934e-09,8.207e-11,1.21,0.89875,1.955e-05,1
