"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
0.62851,0.0017898,0.0035295,0.17856,1006.9,-1.0977e-09,-3.5491e-09,4.9881e-11,1.21,0.89875,1.955e-05,1
