"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
120.09,0.099558,-0.25039,0.73664,5159.2,0.036813,-0.033769,-0.036453,1.21,0.62645,1.955e-05,1
