"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
54.781,0.0036761,0.00080062,0.1987,15412,-5.8068e-08,-5.2715e-09,-1.0072e-08,1.21,0.3617,1.955e-05,1
