"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
133.95,0.0040659,0.0012958,0.52824,12322,-0.00011197,-3.2252e-05,-2.9437e-05,1.21,0.4202,1.955e-05,1
