"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
133.59,0.0047486,0.00038368,0.52833,12332,2.6459e-05,-3.8476e-05,1.838e-05,1.21,0.42029,1.955e-05,1
