"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
148.21,0.12072,-0.017718,2.3461,6029.4,-0.44146,-0.29999,-0.038015,1.21,0.69037,1.9629e-005,1
