"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
174.72,-0.14885,0.31509,2.1464,2956.7,-0.068682,0.012086,0.0066588,1.21,0.76948,1.9629e-005,1
