"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
233.02,0.1308,-1.0561,1.7445,6003.9,0.04461,-0.0591,0.0013059,1.21,0.66699,1.9629e-005,1
